x,x_err,y,y_err
0.0,0.06496528886037753,2.8178896376844165,0.1296007336526469
0.025183107443605555,0.05649780015692425,2.62075413459046,0.23223692403585572
0.05036621488721111,0.06769475574233949,2.8834315001162047,0.19229899305773612
0.07554932233081667,0.05430478161282744,2.433216044081149,0.24725899313983335
0.10073242977442222,0.06441551058586956,2.593499634324863,0.25754914495876297
0.12591553721802778,0.05335471617030413,2.9562427068571115,0.26073371482532054
0.15109864466163334,0.05203757682353072,2.972657690671433,0.15366103729372188
0.1762817521052389,0.07562771745116238,3.489774491087157,0.1553183490791027
0.20146485954884444,0.027428097045437437,3.2399302343507466,0.281566470035146
0.22664796699245,0.03332336581830567,3.7437633248708715,0.2154408986511026
0.25183107443605557,0.08809587773720032,3.634580439165418,0.0701167959947847
0.2770141818796611,0.08168618774521505,3.616199375132814,0.1855467385231171
0.30219728932326667,0.0425162981835515,3.7493274120411826,0.13900181490872676
0.3273803967668722,0.05018151461326082,3.727441320611206,0.2968587474290908
0.3525635042104778,0.09408212053027845,3.830413911711681,0.053413851615573146
0.3777466116540833,0.08544617801390891,3.9502475381541657,0.2030452182676395
0.4029297190976889,0.06914770399837047,3.866775672738163,0.23090577359971454
0.42811282654129446,0.03771921430423662,3.9929245102916493,0.1222266928393388
0.4532959339849,0.023540157705221568,4.46539651653649,0.293410379564133
0.47847904142850556,0.05450062774735186,4.169448967452016,0.2648841567554278
0.5036621488721111,0.07381017114059694,4.08482879695884,0.2789132102464531
0.5288452563157167,0.08627843924142813,4.006580729901089,0.05480801483788712
0.5540283637593222,0.08821512045938155,3.8030105256372195,0.19246803782870225
0.5792114712029277,0.02262207210346907,3.861451570041642,0.12366256048863668
0.6043945786465333,0.03953256270695035,4.056284829363046,0.26225715873391575
0.6295776860901389,0.04712756707819224,3.661814233188442,0.2082124142287406
0.6547607935337444,0.03509857687675087,3.7733651235111347,0.18471925108027742
0.67994390097735,0.08423803026910703,3.976296900848995,0.07864704241890143
0.7051270084209555,0.0813972610467954,4.183045259611108,0.18505570119654768
0.7303101158645611,0.06134664323047766,3.4284490424774647,0.20797603658910668
0.7554932233081666,0.09863411823966844,4.18407806500173,0.28897807732755115
0.7806763307517722,0.03152468328726738,3.6047152287200848,0.19626275260596737
0.8058594381953778,0.09197213626621352,3.5673227645411294,0.2918501504364136
0.8310425456389833,0.029317060332953296,3.457734001802688,0.29040152890166554
0.8562256530825889,0.033054536441129656,3.6329886861623844,0.21255008395839936
0.8814087605261944,0.0756975360200495,3.0261556924004918,0.17647699602952216
0.9065918679698,0.028765575363335148,3.286523684777797,0.16650543595651235
0.9317749754134055,0.06526760763349687,2.8480932599811353,0.27259464027894564
0.9569580828570111,0.053618682917812285,3.0279808181582015,0.057064170742939194
0.9821411903006166,0.07827791724328119,3.0011334156706795,0.07845204950589289
1.0073242977442223,0.09205401910470921,2.759986661541065,0.07551793227978797
1.0325074051878278,0.08158972117352443,2.724985235864245,0.2392338312802637
1.0576905126314333,0.08797519011369508,2.5620370216589894,0.13491275596313368
1.0828736200750388,0.02263563588249859,2.2067617606925096,0.20949213618517526
1.1080567275186444,0.04481563985953625,2.5420293750370435,0.20094572596064142
1.13323983496225,0.061234646934906586,2.3490571839099705,0.14645699243563293
1.1584229424058554,0.053276265170382364,2.0855569183722875,0.18289193056059966
1.1836060498494612,0.038500396238375076,1.8283362286911728,0.21128463339291503
1.2087891572930667,0.044629927836801864,1.5346868368893238,0.28523758246953457
1.2339722647366722,0.09563447763132846,1.3968484616788255,0.19390851821524535
1.2591553721802777,0.043534470389708126,1.7172220263709304,0.20359187794207856
1.2843384796238833,0.04831232881438286,1.3132681236277588,0.06696395442594387
1.3095215870674888,0.020296781900001497,1.049304761997928,0.288053953690028
1.3347046945110943,0.08760621018222997,0.6289808386733964,0.18202048197734655
1.3598878019547,0.03238725627212613,0.05678547302882664,0.25031835496498045
1.3850709093983056,0.036331542041098085,0.5476207547563833,0.06257276578684727
1.410254016841911,0.04042116136736205,0.4458370024193525,0.15522753393427274
1.4354371242855166,0.09076976454758742,0.47818619484019165,0.1142438647881754
1.4606202317291221,0.036516112899705175,0.0958715924630676,0.11674397467214749
1.4858033391727277,0.0838021088694352,0.15295640265553995,0.24786343249023235
1.5109864466163332,0.08464394722583236,0.15459118472767724,0.2059666813172134
1.536169554059939,0.09416164550291167,-0.23208993695858535,0.159936327960712
1.5613526615035445,0.029244905088025117,-0.395796837288632,0.05264643489659836
1.58653576894715,0.03738231778702651,-0.9015801363566891,0.2912319857363825
1.6117188763907555,0.0794318633664577,-0.9980251463253531,0.29050581333893094
1.636901983834361,0.03568006034245912,-0.7293545254668096,0.10438805257000962
1.6620850912779666,0.04290636374987592,-0.9045075238696603,0.060336593079139175
1.687268198721572,0.03333932640890901,-0.9848129624216082,0.18254984075297553
1.7124513061651778,0.03381573489240394,-1.1304949889329492,0.28785270365410187
1.7376344136087833,0.058524268370256455,-1.0368563207604773,0.27759896144123375
1.7628175210523889,0.028774644969036683,-1.4738533291030396,0.19616571597234916
1.7880006284959944,0.04573580947708978,-1.4549885775378877,0.12588721266342678
1.8131837359396,0.05412751276791032,-1.248217121497367,0.132490220942299
1.8383668433832054,0.021963849321918208,-1.799327056952126,0.2744783878715069
1.863549950826811,0.05106665331795621,-1.7023177706382082,0.17294600890889422
1.8887330582704167,0.027529794886841357,-1.769496512280309,0.0827790572417864
1.9139161657140222,0.05948628249169413,-1.73103171481568,0.11210636899340183
1.9390992731576278,0.08605905508456771,-1.712160619662117,0.11919872536687477
1.9642823806012333,0.08547377297454298,-1.920273385713436,0.08088667123297734
1.9894654880448388,0.02643588124299204,-1.9901283973717792,0.16576109538032285
2.0146485954884445,0.06809822061396162,-2.0276958272209327,0.27901272706874775
2.03983170293205,0.08676691055769892,-1.858537065364835,0.21719563574806522
2.0650148103756556,0.039037803434770826,-2.040197638677345,0.06811848106221403
2.090197917819261,0.08095412091596793,-2.017779245166828,0.05137370445229068
2.1153810252628666,0.09126114771600746,-2.281931609207625,0.11906191686731359
2.140564132706472,0.08448993211523553,-2.1872896950422054,0.1406732336984851
2.1657472401500777,0.02858408252124036,-2.006203314062453,0.24418741726169396
2.1909303475936834,0.02072479996179079,-1.6950689052481414,0.2917513809825917
2.2161134550372887,0.035337928793747655,-1.8844542041837804,0.14689179335588592
2.2412965624808945,0.04163818727572986,-2.134716032423079,0.2216725074542153
2.2664796699245,0.06929463924927676,-2.2654597465066915,0.2987254768382408
2.2916627773681055,0.050741854019385475,-1.7546674893536733,0.2364166459687536
2.316845884811711,0.07627256245291789,-2.083185102059371,0.2090473872714611
2.3420289922553166,0.048245996841728686,-1.5983316719379157,0.06951871354457607
2.3672120996989223,0.032354033972368024,-1.592060504813211,0.13080380029868255
2.3923952071425276,0.04501518747888281,-1.9692023897767215,0.2783480396142892
2.4175783145861334,0.09074593811113081,-1.5336399191745624,0.10025137042022643
2.4427614220297387,0.0966825875396052,-1.5345862814036357,0.260897589818302
2.4679445294733444,0.036601018725389484,-1.421737382069441,0.22408092127012635
2.4931276369169497,0.08307747096195531,-1.3565878857604443,0.14158109270768865
2.5183107443605555,0.04186789892318966,-1.1968069264833874,0.18229356742816416
2.543493851804161,0.09097052347451261,-1.0510088875705725,0.18570161718820338
2.5686769592477665,0.03324364902370044,-0.9681261387907827,0.2285134462684716
2.5938600666913723,0.07327679349552456,-0.48062077524473884,0.17913898527479905
2.6190431741349776,0.0267369011770546,-0.546779225234437,0.08326899754604157
2.6442262815785833,0.09791146591790957,-0.6661120918180068,0.24336366788047814
2.6694093890221886,0.07605066757124343,-0.3403760183766068,0.1515681242265297
2.6945924964657944,0.08734525915240683,-0.40740774198651153,0.2907734725529818
2.7197756039094,0.06533354714904277,-0.046997178406311534,0.1208784455732586
2.7449587113530054,0.05814410911430881,0.23411105880281413,0.11576969507414615
2.770141818796611,0.0697505913115492,0.31208671086749207,0.13337684891879564
2.7953249262402164,0.062299320935955846,0.8672578334900098,0.19307925398965636
2.820508033683822,0.05755074841161224,0.6778254889340591,0.2737174350502456
2.8456911411274275,0.08075602011661143,0.6390354006401243,0.0940704100350037
2.8708742485710332,0.03425607639514145,0.9728290055571609,0.11991969939980505
2.896057356014639,0.033693763852412684,1.2378279746673149,0.19541996078696544
2.9212404634582443,0.054547412051976496,1.3567703689952306,0.16358356054037876
2.94642357090185,0.045659833283595685,1.1512447158195882,0.16183072181393132
2.9716066783454553,0.02592996143304193,1.4403630515426433,0.25518356552410165
2.996789785789061,0.08755763939349875,1.9445411844140734,0.2809695756278403
3.0219728932326664,0.08172822453554798,1.4864917972242078,0.17032674151747046
3.047156000676272,0.06351371998423878,1.8076047039283667,0.22183794886181846
3.072339108119878,0.09834596298114952,1.7039010470770157,0.25026467775684846
3.097522215563483,0.025808005323808426,2.0334592561438622,0.17959160259679097
3.122705323007089,0.08133354408223001,2.2127045334963036,0.12357910223843384
3.147888430450694,0.041309631328727746,2.7333329366369825,0.20952114943057093
3.1730715378943,0.04948791359548603,2.5550350795857883,0.19627727507651482
3.1982546453379053,0.03754235081624541,2.4890062582518455,0.2753907049349026
3.223437752781511,0.08312303131694922,2.7827351530349516,0.06310175919246401
3.2486208602251168,0.031539208161725285,3.0040311784864353,0.2775328467833667
3.273803967668722,0.08720133581882225,3.074316541540278,0.1836080070413399
3.298987075112328,0.07292621185838671,3.255213454689554,0.053919029012478484
3.324170182555933,0.02472185962152918,3.3516775397432443,0.13617554469194704
3.349353289999539,0.08487853852801228,3.0477763535631217,0.23108339096882996
3.374536397443144,0.07022045729303836,3.359409046557687,0.17210827198395823
3.39971950488675,0.09239858556626733,3.8661380238932765,0.2950397593602481
3.4249026123303556,0.07989778451269106,3.5300448245326987,0.15565251845776212
3.450085719773961,0.06488967419438199,3.924721504789885,0.13165880740650193
3.4752688272175667,0.08692377444953582,3.4786202845529157,0.25541798360739204
3.500451934661172,0.04224401906409777,3.9220040605155915,0.18697667483950786
3.5256350421047777,0.06375600494756509,3.67362663765163,0.22058164476563974
3.550818149548383,0.04348934558427281,3.7768632827703157,0.2514255845096694
3.576001256991989,0.0974563512872407,4.178347982190001,0.21785688653140506
3.6011843644355945,0.038095704067360514,3.945814398543704,0.15560187369216616
3.6263674718792,0.021259059173637,4.050688392128281,0.08119911197357517
3.6515505793228056,0.0460683873603037,4.088438633258018,0.19506204164282515
3.676733686766411,0.06020075175758438,4.206828934559007,0.2743583316823149
3.7019167942100166,0.022269034738406007,3.858849706640211,0.15472310662960376
3.727099901653622,0.06473986400271259,3.92342001415473,0.2776813087107101
3.7522830090972277,0.08994262199609843,4.0406691193207065,0.1758819549456005
3.7774661165408334,0.0763785755533336,3.7653932646422934,0.20521039061061913
3.8026492239844387,0.06983746583826435,4.326571081885206,0.25824711901391073
3.8278323314280445,0.0964769400566601,3.7159467232031282,0.1911492774101804
3.8530154388716498,0.09666234670736848,3.7941812185891575,0.07274233482389088
3.8781985463152555,0.0859413175762583,3.463171671923242,0.2952448502000988
